#Data tag : online , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/fb),recorded(/fb),avgpu,source
402472:11560,252:252,03/29/26 03:21:06,STABLE BEAMS,6799,0.000509154,0.000490524,63.5,HFET
402472:11560,253:253,03/29/26 03:21:29,STABLE BEAMS,6799,0.000512210,0.000493315,63.9,HFET
402472:11560,254:254,03/29/26 03:21:52,STABLE BEAMS,6799,0.000514275,0.000495162,64.1,HFET
402472:11560,255:255,03/29/26 03:22:16,STABLE BEAMS,6799,0.000514834,0.000495675,64.2,HFET
402472:11560,256:256,03/29/26 03:22:39,STABLE BEAMS,6799,0.000514242,0.000494572,64.1,HFET
402472:11560,257:257,03/29/26 03:23:02,STABLE BEAMS,6799,0.000513605,0.000494351,64.0,HFET
402472:11560,258:258,03/29/26 03:23:26,STABLE BEAMS,6799,0.000512668,0.000493728,63.9,HFET
402472:11560,259:259,03/29/26 03:23:49,STABLE BEAMS,6799,0.000511914,0.000492951,63.8,HFET
402472:11560,260:260,03/29/26 03:24:12,STABLE BEAMS,6799,0.000509230,0.000490475,63.5,HFET
402472:11560,261:261,03/29/26 03:24:36,STABLE BEAMS,6799,0.000509197,0.000489861,63.5,HFET
402472:11560,262:262,03/29/26 03:24:59,STABLE BEAMS,6799,0.000511974,0.000492841,63.8,HFET
402472:11560,263:263,03/29/26 03:25:22,STABLE BEAMS,6799,0.000514380,0.000487394,64.1,HFET
402472:11560,264:264,03/29/26 03:25:45,STABLE BEAMS,6799,0.000513497,0.000494586,64.0,HFET
402472:11560,265:265,03/29/26 03:26:09,STABLE BEAMS,6799,0.000513223,0.000494271,64.0,HFET
402472:11560,266:266,03/29/26 03:26:32,STABLE BEAMS,6799,0.000514304,0.000494544,64.1,HFET
402472:11560,267:267,03/29/26 03:26:55,STABLE BEAMS,6799,0.000512640,0.000493122,63.9,HFET
402472:11560,268:268,03/29/26 03:27:19,STABLE BEAMS,6799,0.000509997,0.000491361,63.6,HFET
402472:11560,269:269,03/29/26 03:27:42,STABLE BEAMS,6799,0.000512932,0.000493125,63.9,HFET
402472:11560,270:270,03/29/26 03:28:05,STABLE BEAMS,6799,0.000514767,0.000494530,64.2,HFET
402472:11560,271:271,03/29/26 03:28:29,STABLE BEAMS,6799,0.000515805,0.000495508,64.3,HFET
402472:11560,272:272,03/29/26 03:28:52,STABLE BEAMS,6799,0.000516555,0.000496676,64.4,HFET
402472:11560,273:273,03/29/26 03:29:15,STABLE BEAMS,6799,0.000517115,0.000496953,64.5,HFET
402472:11560,274:274,03/29/26 03:29:39,STABLE BEAMS,6799,0.000516690,0.000496565,64.4,HFET
402472:11560,275:275,03/29/26 03:30:02,STABLE BEAMS,6799,0.000512390,0.000486083,63.9,HFET
402472:11560,276:276,03/29/26 03:30:25,STABLE BEAMS,6799,0.000512625,0.000493340,63.9,HFET
402472:11560,277:277,03/29/26 03:30:48,STABLE BEAMS,6799,0.000514591,0.000494985,64.2,HFET
402472:11560,278:278,03/29/26 03:31:12,STABLE BEAMS,6799,0.000512489,0.000492444,63.9,HFET
402472:11560,279:279,03/29/26 03:31:35,STABLE BEAMS,6799,0.000513253,0.000493271,64.0,HFET
402472:11560,280:280,03/29/26 03:31:58,STABLE BEAMS,6799,0.000513965,0.000493845,64.1,HFET
402472:11560,281:281,03/29/26 03:32:22,STABLE BEAMS,6799,0.000512751,0.000493316,63.9,HFET
402472:11560,282:282,03/29/26 03:32:45,STABLE BEAMS,6799,0.000512513,0.000492410,63.9,HFET
402472:11560,283:283,03/29/26 03:33:08,STABLE BEAMS,6799,0.000511301,0.000491406,63.7,HFET
402472:11560,284:284,03/29/26 03:33:32,STABLE BEAMS,6799,0.000510533,0.000491474,63.6,HFET
402472:11560,285:285,03/29/26 03:33:55,STABLE BEAMS,6799,0.000511530,0.000491637,63.8,HFET
402472:11560,286:286,03/29/26 03:34:18,STABLE BEAMS,6799,0.000512354,0.000491368,63.9,HFET
402472:11560,287:287,03/29/26 03:34:42,STABLE BEAMS,6799,0.000508817,0.000489506,63.4,HFET
402472:11560,288:288,03/29/26 03:35:05,STABLE BEAMS,6799,0.000512819,0.000486193,63.9,HFET
402472:11560,289:289,03/29/26 03:35:28,STABLE BEAMS,6799,0.000514493,0.000495097,64.1,HFET
402472:11560,290:290,03/29/26 03:35:51,STABLE BEAMS,6799,0.000513974,0.000494003,64.1,HFET
402472:11560,291:291,03/29/26 03:36:15,STABLE BEAMS,6799,0.000512249,0.000492464,63.9,HFET
402472:11560,292:292,03/29/26 03:36:38,STABLE BEAMS,6799,0.000511928,0.000492235,63.8,HFET
402472:11560,293:293,03/29/26 03:37:01,STABLE BEAMS,6799,0.000512241,0.000492175,63.9,HFET
402472:11560,294:294,03/29/26 03:37:25,STABLE BEAMS,6799,0.000512211,0.000492118,63.9,HFET
402472:11560,295:295,03/29/26 03:37:48,STABLE BEAMS,6799,0.000510461,0.000491248,63.6,HFET
402472:11560,296:296,03/29/26 03:38:11,STABLE BEAMS,6799,0.000511571,0.000492300,63.8,HFET
402472:11560,297:297,03/29/26 03:38:35,STABLE BEAMS,6799,0.000510971,0.000491656,63.7,HFET
402472:11560,298:298,03/29/26 03:38:58,STABLE BEAMS,6799,0.000510494,0.000491519,63.6,HFET
402472:11560,299:299,03/29/26 03:39:21,STABLE BEAMS,6799,0.000510670,0.000491866,63.7,HFET
402472:11560,300:300,03/29/26 03:39:45,STABLE BEAMS,6799,0.000509954,0.000490660,63.6,HFET
402472:11560,301:301,03/29/26 03:40:08,STABLE BEAMS,6799,0.000511585,0.000485716,63.8,HFET
402472:11560,302:302,03/29/26 03:40:31,STABLE BEAMS,6799,0.000513998,0.000494468,64.1,HFET
402472:11560,303:303,03/29/26 03:40:54,STABLE BEAMS,6799,0.000513910,0.000494410,64.1,HFET
402472:11560,304:304,03/29/26 03:41:18,STABLE BEAMS,6799,0.000515201,0.000495362,64.2,HFET
402472:11560,305:305,03/29/26 03:41:41,STABLE BEAMS,6799,0.000516397,0.000496342,64.4,HFET
402472:11560,306:306,03/29/26 03:42:04,STABLE BEAMS,6799,0.000517360,0.000496614,64.5,HFET
402472:11560,307:307,03/29/26 03:42:28,STABLE BEAMS,6799,0.000515886,0.000495046,64.3,HFET
402472:11560,308:308,03/29/26 03:42:51,STABLE BEAMS,6799,0.000510293,0.000491626,63.6,HFET
402472:11560,309:309,03/29/26 03:43:14,STABLE BEAMS,6799,0.000510234,0.000491034,63.6,HFET
402472:11560,310:310,03/29/26 03:43:38,STABLE BEAMS,6799,0.000510966,0.000491025,63.7,HFET
402472:11560,311:311,03/29/26 03:44:01,STABLE BEAMS,6799,0.000510974,0.000491709,63.7,HFET
402472:11560,312:312,03/29/26 03:44:24,STABLE BEAMS,6799,0.000510000,0.000490510,63.6,HFET
402472:11560,313:313,03/29/26 03:44:48,STABLE BEAMS,6799,0.000508944,0.000489931,63.4,HFET
402472:11560,314:314,03/29/26 03:45:11,STABLE BEAMS,6799,0.000511467,0.000484402,63.8,HFET
402472:11560,315:315,03/29/26 03:45:34,STABLE BEAMS,6799,0.000511007,0.000490588,63.7,HFET
402472:11560,316:316,03/29/26 03:45:58,STABLE BEAMS,6799,0.000510523,0.000491317,63.6,HFET
402472:11560,317:317,03/29/26 03:46:21,STABLE BEAMS,6799,0.000508276,0.000489247,63.4,HFET
402472:11560,318:318,03/29/26 03:46:44,STABLE BEAMS,6799,0.000513455,0.000493196,64.0,HFET
402472:11560,319:319,03/29/26 03:47:08,STABLE BEAMS,6799,0.000514496,0.000493665,64.1,HFET
402472:11560,320:320,03/29/26 03:47:31,STABLE BEAMS,6799,0.000513452,0.000493463,64.0,HFET
402472:11560,321:321,03/29/26 03:47:54,STABLE BEAMS,6799,0.000513277,0.000493541,64.0,HFET
402472:11560,322:322,03/29/26 03:48:17,STABLE BEAMS,6799,0.000515634,0.000495871,64.3,HFET
402472:11560,323:323,03/29/26 03:48:41,STABLE BEAMS,6799,0.000513591,0.000494112,64.0,HFET
402472:11560,324:324,03/29/26 03:49:04,STABLE BEAMS,6799,0.000512538,0.000492755,63.9,HFET
402472:11560,325:325,03/29/26 03:49:27,STABLE BEAMS,6799,0.000512894,0.000492914,63.9,HFET
402472:11560,326:326,03/29/26 03:49:51,STABLE BEAMS,6799,0.000513687,0.000493444,64.0,HFET
402472:11560,327:327,03/29/26 03:50:14,STABLE BEAMS,6799,0.000513286,0.000486362,64.0,HFET
402472:11560,328:328,03/29/26 03:50:37,STABLE BEAMS,6799,0.000513857,0.000494033,64.1,HFET
402472:11560,329:329,03/29/26 03:51:01,STABLE BEAMS,6799,0.000514728,0.000494974,64.2,HFET
402472:11560,330:330,03/29/26 03:51:24,STABLE BEAMS,6799,0.000514329,0.000494086,64.1,HFET
402472:11560,331:331,03/29/26 03:51:47,STABLE BEAMS,6799,0.000517385,0.000497026,64.5,HFET
402472:11560,332:332,03/29/26 03:52:11,STABLE BEAMS,6799,0.000521592,0.000499467,65.0,HFET
402472:11560,333:333,03/29/26 03:52:34,STABLE BEAMS,6799,0.000517639,0.000496594,64.5,HFET
402472:11560,334:334,03/29/26 03:52:57,STABLE BEAMS,6799,0.000515753,0.000495696,64.3,HFET
402472:11560,335:335,03/29/26 03:53:20,STABLE BEAMS,6799,0.000516638,0.000496345,64.4,HFET
402472:11560,336:336,03/29/26 03:53:44,STABLE BEAMS,6799,0.000516353,0.000496044,64.4,HFET
402472:11560,337:337,03/29/26 03:54:07,STABLE BEAMS,6799,0.000518306,0.000497658,64.6,HFET
402472:11560,338:338,03/29/26 03:54:30,STABLE BEAMS,6799,0.000510636,0.000491647,63.7,HFET
402472:11560,339:339,03/29/26 03:54:54,STABLE BEAMS,6799,0.000510053,0.000491455,63.6,HFET
402472:11560,340:340,03/29/26 03:55:17,STABLE BEAMS,6799,0.000509756,0.000483833,63.5,HFET
402472:11560,341:341,03/29/26 03:55:40,STABLE BEAMS,6799,0.000510341,0.000491503,63.6,HFET
402472:11560,342:342,03/29/26 03:56:04,STABLE BEAMS,6799,0.000509236,0.000490496,63.5,HFET
402472:11560,343:343,03/29/26 03:56:27,STABLE BEAMS,6799,0.000511597,0.000492111,63.8,HFET
402472:11560,344:344,03/29/26 03:56:50,STABLE BEAMS,6799,0.000512818,0.000493563,63.9,HFET
402472:11560,345:345,03/29/26 03:57:14,STABLE BEAMS,6799,0.000512511,0.000493480,63.9,HFET
402472:11560,346:346,03/29/26 03:57:37,STABLE BEAMS,6799,0.000511078,0.000491148,63.7,HFET
402472:11560,347:347,03/29/26 03:58:00,STABLE BEAMS,6799,0.000510614,0.000491136,63.7,HFET
402472:11560,348:348,03/29/26 03:58:24,STABLE BEAMS,6799,0.000510904,0.000491672,63.7,HFET
402472:11560,349:349,03/29/26 03:58:47,STABLE BEAMS,6799,0.000509992,0.000490949,63.6,HFET
402472:11560,350:350,03/29/26 03:59:10,STABLE BEAMS,6799,0.000509211,0.000489970,63.5,HFET
402472:11560,351:351,03/29/26 03:59:34,STABLE BEAMS,6799,0.000510426,0.000490796,63.6,HFET
402472:11560,352:352,03/29/26 03:59:57,STABLE BEAMS,6799,0.000515415,0.000495129,64.3,HFET
402472:11560,353:353,03/29/26 04:00:20,STABLE BEAMS,6799,0.000515876,0.000487929,64.3,HFET
402472:11560,354:354,03/29/26 04:00:43,STABLE BEAMS,6799,0.000515103,0.000494895,64.2,HFET
402472:11560,355:355,03/29/26 04:01:07,STABLE BEAMS,6799,0.000514142,0.000493609,64.1,HFET
402472:11560,356:356,03/29/26 04:01:30,STABLE BEAMS,6799,0.000513881,0.000493007,64.1,HFET
402472:11560,357:357,03/29/26 04:01:53,STABLE BEAMS,6799,0.000513352,0.000493334,64.0,HFET
402472:11560,358:358,03/29/26 04:02:17,STABLE BEAMS,6799,0.000512933,0.000493103,63.9,HFET
402472:11560,359:359,03/29/26 04:02:40,STABLE BEAMS,6799,0.000512247,0.000492864,63.9,HFET
402472:11560,360:360,03/29/26 04:03:03,STABLE BEAMS,6799,0.000512713,0.000493709,63.9,HFET
402472:11560,361:361,03/29/26 04:03:27,STABLE BEAMS,6799,0.000511813,0.000492347,63.8,HFET
402472:11560,362:362,03/29/26 04:03:50,STABLE BEAMS,6799,0.000510953,0.000492041,63.7,HFET
402472:11560,363:363,03/29/26 04:04:13,STABLE BEAMS,6799,0.000510971,0.000491735,63.7,HFET
402472:11560,364:364,03/29/26 04:04:36,STABLE BEAMS,6799,0.000510555,0.000492131,63.6,HFET
402472:11560,365:365,03/29/26 04:05:00,STABLE BEAMS,6799,0.000509902,0.000490688,63.6,HFET
402472:11560,366:366,03/29/26 04:05:23,STABLE BEAMS,6799,0.000509698,0.000483664,63.5,HFET
402472:11560,367:367,03/29/26 04:05:46,STABLE BEAMS,6799,0.000509796,0.000491353,63.6,HFET
402472:11560,368:368,03/29/26 04:06:10,STABLE BEAMS,6799,0.000516937,0.000496079,64.4,HFET
402472:11560,369:369,03/29/26 04:06:33,STABLE BEAMS,6799,0.000518208,0.000497554,64.6,HFET
402472:11560,370:370,03/29/26 04:06:56,STABLE BEAMS,6799,0.000514289,0.000494588,64.1,HFET
402472:11560,371:371,03/29/26 04:07:20,STABLE BEAMS,6799,0.000514500,0.000494252,64.1,HFET
402472:11560,372:372,03/29/26 04:07:43,STABLE BEAMS,6799,0.000515676,0.000495158,64.3,HFET
402472:11560,373:373,03/29/26 04:08:06,STABLE BEAMS,6799,0.000516730,0.000495830,64.4,HFET
402472:11560,374:374,03/29/26 04:08:30,STABLE BEAMS,6799,0.000515704,0.000495800,64.3,HFET
402472:11560,375:375,03/29/26 04:08:53,STABLE BEAMS,6799,0.000516346,0.000496166,64.4,HFET
402472:11560,376:376,03/29/26 04:09:16,STABLE BEAMS,6799,0.000515470,0.000495694,64.3,HFET
402472:11560,377:377,03/29/26 04:09:40,STABLE BEAMS,6799,0.000514671,0.000494661,64.2,HFET
402472:11560,378:378,03/29/26 04:10:03,STABLE BEAMS,6799,0.000515013,0.000495289,64.2,HFET
402472:11560,379:379,03/29/26 04:10:26,STABLE BEAMS,6799,0.000514669,0.000488161,64.2,HFET
402472:11560,380:380,03/29/26 04:10:50,STABLE BEAMS,6799,0.000514280,0.000494750,64.1,HFET
402472:11560,381:381,03/29/26 04:11:13,STABLE BEAMS,6799,0.000514108,0.000494378,64.1,HFET
402472:11560,382:382,03/29/26 04:11:36,STABLE BEAMS,6799,0.000513151,0.000494212,64.0,HFET
402472:11560,383:383,03/29/26 04:11:59,STABLE BEAMS,6799,0.000512685,0.000493703,63.9,HFET
402472:11560,384:384,03/29/26 04:12:23,STABLE BEAMS,6799,0.000512093,0.000493111,63.8,HFET
402472:11560,385:385,03/29/26 04:12:46,STABLE BEAMS,6799,0.000511253,0.000491818,63.7,HFET
402472:11560,386:386,03/29/26 04:13:09,STABLE BEAMS,6799,0.000511607,0.000491870,63.8,HFET
402472:11560,387:387,03/29/26 04:13:33,STABLE BEAMS,6799,0.000509190,0.000490555,63.5,HFET
402472:11560,388:388,03/29/26 04:13:56,STABLE BEAMS,6799,0.000509752,0.000490972,63.5,HFET
402472:11560,389:389,03/29/26 04:14:19,STABLE BEAMS,6799,0.000513150,0.000493403,64.0,HFET
402472:11560,390:390,03/29/26 04:14:43,STABLE BEAMS,6799,0.000511275,0.000491475,63.7,HFET
402472:11560,391:391,03/29/26 04:15:06,STABLE BEAMS,6799,0.000511431,0.000492183,63.8,HFET
402472:11560,392:392,03/29/26 04:15:29,STABLE BEAMS,6799,0.000509746,0.000484271,63.5,HFET
402472:11560,393:393,03/29/26 04:15:53,STABLE BEAMS,6799,0.000514288,0.000494723,64.1,HFET
402472:11560,394:394,03/29/26 04:16:16,STABLE BEAMS,6799,0.000516295,0.000496338,64.4,HFET
402472:11560,395:395,03/29/26 04:16:39,STABLE BEAMS,6799,0.000513498,0.000494272,64.0,HFET
402472:11560,396:396,03/29/26 04:17:02,STABLE BEAMS,6799,0.000513861,0.000494937,64.1,HFET
402472:11560,397:397,03/29/26 04:17:26,STABLE BEAMS,6799,0.000516133,0.000496522,64.3,HFET
402472:11560,398:398,03/29/26 04:17:49,STABLE BEAMS,6799,0.000517953,0.000498265,64.6,HFET
402472:11560,399:399,03/29/26 04:18:12,STABLE BEAMS,6799,0.000517637,0.000498058,64.5,HFET
402472:11560,400:400,03/29/26 04:18:36,STABLE BEAMS,6799,0.000517890,0.000494408,64.6,HFET
402472:11560,401:401,03/29/26 04:18:59,STABLE BEAMS,6799,0.000513345,0.000494201,64.0,HFET
402472:11560,402:402,03/29/26 04:19:22,STABLE BEAMS,6799,0.000513463,0.000494561,64.0,HFET
402472:11560,403:403,03/29/26 04:19:46,STABLE BEAMS,6799,0.000512198,0.000493788,63.9,HFET
402472:11560,404:404,03/29/26 04:20:09,STABLE BEAMS,6799,0.000512328,0.000493902,63.9,HFET
402472:11560,405:405,03/29/26 04:20:32,STABLE BEAMS,6799,0.000511916,0.000486446,63.8,HFET
402472:11560,406:406,03/29/26 04:20:56,STABLE BEAMS,6799,0.000511507,0.000492485,63.8,HFET
402472:11560,407:407,03/29/26 04:21:19,STABLE BEAMS,6799,0.000508934,0.000490496,63.4,HFET
402472:11560,408:408,03/29/26 04:21:42,STABLE BEAMS,6799,0.000511113,0.000492132,63.7,HFET
402472:11560,409:409,03/29/26 04:22:05,STABLE BEAMS,6799,0.000511905,0.000493219,63.8,HFET
402472:11560,410:410,03/29/26 04:22:29,STABLE BEAMS,6799,0.000509338,0.000490373,63.5,HFET
402472:11560,411:411,03/29/26 04:22:52,STABLE BEAMS,6799,0.000508307,0.000489489,63.4,HFET
402472:11560,412:412,03/29/26 04:23:15,STABLE BEAMS,6799,0.000514550,0.000494640,64.1,HFET
402472:11560,413:413,03/29/26 04:23:39,STABLE BEAMS,6799,0.000514404,0.000494418,64.1,HFET
402472:11560,414:414,03/29/26 04:24:02,STABLE BEAMS,6799,0.000512840,0.000493535,63.9,HFET
402472:11560,415:415,03/29/26 04:24:25,STABLE BEAMS,6799,0.000511638,0.000492477,63.8,HFET
402472:11560,416:416,03/29/26 04:24:49,STABLE BEAMS,6799,0.000511435,0.000492785,63.8,HFET
402472:11560,417:417,03/29/26 04:25:12,STABLE BEAMS,6799,0.000510532,0.000491560,63.6,HFET
402472:11560,418:418,03/29/26 04:25:35,STABLE BEAMS,6799,0.000510428,0.000484826,63.6,HFET
402472:11560,419:419,03/29/26 04:25:59,STABLE BEAMS,6799,0.000509760,0.000491245,63.5,HFET
402472:11560,420:420,03/29/26 04:26:22,STABLE BEAMS,6799,0.000510561,0.000492002,63.6,HFET
402472:11560,421:421,03/29/26 04:26:45,STABLE BEAMS,6799,0.000510936,0.000492058,63.7,HFET
402472:11560,422:422,03/29/26 04:27:09,STABLE BEAMS,6799,0.000512141,0.000493321,63.8,HFET
402472:11560,423:423,03/29/26 04:27:32,STABLE BEAMS,6799,0.000513433,0.000494549,64.0,HFET
402472:11560,424:424,03/29/26 04:27:55,STABLE BEAMS,6799,0.000513015,0.000494092,64.0,HFET
402472:11560,425:425,03/29/26 04:28:18,STABLE BEAMS,6799,0.000512379,0.000493243,63.9,HFET
402472:11560,426:426,03/29/26 04:28:42,STABLE BEAMS,6799,0.000512430,0.000492976,63.9,HFET
402472:11560,427:427,03/29/26 04:29:05,STABLE BEAMS,6799,0.000511611,0.000492804,63.8,HFET
402472:11560,428:428,03/29/26 04:29:28,STABLE BEAMS,6799,0.000512884,0.000493750,63.9,HFET
402472:11560,429:429,03/29/26 04:29:52,STABLE BEAMS,6799,0.000514290,0.000494907,64.1,HFET
402472:11560,430:430,03/29/26 04:30:15,STABLE BEAMS,6799,0.000518082,0.000498263,64.6,HFET
402472:11560,431:431,03/29/26 04:30:38,STABLE BEAMS,6799,0.000517865,0.000490817,64.6,HFET
402472:11560,432:432,03/29/26 04:31:02,STABLE BEAMS,6799,0.000513717,0.000494717,64.0,HFET
402472:11560,433:433,03/29/26 04:31:25,STABLE BEAMS,6799,0.000515338,0.000294465,64.2,HFET
402472:11560,434:434,03/29/26 04:31:48,STABLE BEAMS,6799,0.000518458,0.000209170,64.6,HFET
402472:11560,435:435,03/29/26 04:32:12,STABLE BEAMS,6799,0.000515483,0.000495687,64.3,HFET
402472:11560,436:436,03/29/26 04:32:35,STABLE BEAMS,6799,0.000510862,0.000492264,63.7,HFET
402472:11560,437:437,03/29/26 04:32:58,STABLE BEAMS,6799,0.000511708,0.000493182,63.8,HFET
402472:11560,438:438,03/29/26 04:33:22,STABLE BEAMS,6799,0.000512190,0.000493402,63.9,HFET
402472:11560,439:439,03/29/26 04:33:45,STABLE BEAMS,6799,0.000509440,0.000491034,63.5,HFET
402472:11560,440:440,03/29/26 04:34:08,STABLE BEAMS,6799,0.000510182,0.000491631,63.6,HFET
402472:11560,441:441,03/29/26 04:34:32,STABLE BEAMS,6799,0.000514308,0.000494312,64.1,HFET
402472:11560,442:442,03/29/26 04:34:55,STABLE BEAMS,6799,0.000512115,0.000493324,63.8,HFET
402472:11560,443:443,03/29/26 04:35:18,STABLE BEAMS,6799,0.000512303,0.000493261,63.9,HFET
402472:11560,444:444,03/29/26 04:35:41,STABLE BEAMS,6799,0.000511702,0.000480474,63.8,HFET
402472:11560,445:445,03/29/26 04:36:05,STABLE BEAMS,6799,0.000511946,0.000493256,63.8,HFET
402472:11560,446:446,03/29/26 04:36:28,STABLE BEAMS,6799,0.000510240,0.000491654,63.6,HFET
402472:11560,447:447,03/29/26 04:36:51,STABLE BEAMS,6799,0.000510793,0.000491976,63.7,HFET
402472:11560,448:448,03/29/26 04:37:15,STABLE BEAMS,6799,0.000509535,0.000490474,63.5,HFET
402472:11560,449:449,03/29/26 04:37:38,STABLE BEAMS,6799,0.000509282,0.000489897,63.5,HFET
402472:11560,450:450,03/29/26 04:38:01,STABLE BEAMS,6799,0.000512894,0.000492742,63.9,HFET
402472:11560,451:451,03/29/26 04:38:25,STABLE BEAMS,6799,0.000513471,0.000493579,64.0,HFET
402472:11560,452:452,03/29/26 04:38:48,STABLE BEAMS,6799,0.000512903,0.000493043,63.9,HFET
402472:11560,453:453,03/29/26 04:39:11,STABLE BEAMS,6799,0.000512201,0.000492999,63.9,HFET
402472:11560,454:454,03/29/26 04:39:34,STABLE BEAMS,6799,0.000511259,0.000492079,63.7,HFET
402472:11560,455:455,03/29/26 04:39:58,STABLE BEAMS,6799,0.000510515,0.000491948,63.6,HFET
402472:11560,456:456,03/29/26 04:40:21,STABLE BEAMS,6799,0.000509826,0.000490690,63.6,HFET
402472:11560,457:457,03/29/26 04:40:44,STABLE BEAMS,6799,0.000509721,0.000484122,63.5,HFET
402472:11560,458:458,03/29/26 04:41:08,STABLE BEAMS,6799,0.000510298,0.000491951,63.6,HFET
402472:11560,459:459,03/29/26 04:41:31,STABLE BEAMS,6799,0.000510221,0.000491878,63.6,HFET
402472:11560,460:460,03/29/26 04:41:54,STABLE BEAMS,6799,0.000509937,0.000490755,63.6,HFET
402472:11560,461:461,03/29/26 04:42:18,STABLE BEAMS,6799,0.000510647,0.000491823,63.7,HFET
402472:11560,462:462,03/29/26 04:42:41,STABLE BEAMS,6799,0.000509857,0.000491232,63.6,HFET
402472:11560,463:463,03/29/26 04:43:04,STABLE BEAMS,6799,0.000510123,0.000491285,63.6,HFET
402472:11560,464:464,03/29/26 04:43:28,STABLE BEAMS,6799,0.000509173,0.000490865,63.5,HFET
402472:11560,465:465,03/29/26 04:43:51,STABLE BEAMS,6799,0.000514810,0.000494945,64.2,HFET
402472:11560,466:466,03/29/26 04:44:14,STABLE BEAMS,6799,0.000516087,0.000496267,64.3,HFET
402472:11560,467:467,03/29/26 04:44:38,STABLE BEAMS,6799,0.000511510,0.000492940,63.8,HFET
402472:11560,468:468,03/29/26 04:45:01,STABLE BEAMS,6799,0.000510900,0.000492011,63.7,HFET
402472:11560,469:469,03/29/26 04:45:24,STABLE BEAMS,6799,0.000511281,0.000492895,63.7,HFET
402472:11560,470:470,03/29/26 04:45:47,STABLE BEAMS,6799,0.000509752,0.000484394,63.5,HFET
402472:11560,471:471,03/29/26 04:46:11,STABLE BEAMS,6799,0.000509637,0.000491250,63.5,HFET
402472:11560,472:472,03/29/26 04:46:34,STABLE BEAMS,6799,0.000508839,0.000490603,63.4,HFET
402472:11560,473:473,03/29/26 04:46:57,STABLE BEAMS,6799,0.000513936,0.000494503,64.1,HFET
402472:11560,474:474,03/29/26 04:47:21,STABLE BEAMS,6799,0.000513341,0.000494346,64.0,HFET
402472:11560,475:475,03/29/26 04:47:44,STABLE BEAMS,6799,0.000512650,0.000493841,63.9,HFET
402472:11560,476:476,03/29/26 04:48:07,STABLE BEAMS,6799,0.000512541,0.000493971,63.9,HFET
402472:11560,477:477,03/29/26 04:48:31,STABLE BEAMS,6799,0.000511847,0.000492691,63.8,HFET
402472:11560,478:478,03/29/26 04:48:54,STABLE BEAMS,6799,0.000511342,0.000492533,63.7,HFET
402472:11560,479:479,03/29/26 04:49:17,STABLE BEAMS,6799,0.000511978,0.000198680,63.8,HFET
402472:11560,480:480,03/29/26 04:49:41,STABLE BEAMS,6799,0.000513105,0.000334178,64.0,HFET
402472:11560,481:481,03/29/26 04:50:04,STABLE BEAMS,6799,0.000514421,0.000495463,64.1,HFET
402472:11560,482:482,03/29/26 04:50:27,STABLE BEAMS,6799,0.000514747,0.000495274,64.2,HFET
402472:11560,483:483,03/29/26 04:50:51,STABLE BEAMS,6799,0.000515475,0.000496048,64.3,HFET
402472:11560,484:484,03/29/26 04:51:14,STABLE BEAMS,6799,0.000515704,0.000489099,64.3,HFET
402472:11560,485:485,03/29/26 04:51:37,STABLE BEAMS,6799,0.000515347,0.000495818,64.2,HFET
402472:11560,486:486,03/29/26 04:52:00,STABLE BEAMS,6799,0.000515782,0.000496223,64.3,HFET
402472:11560,487:487,03/29/26 04:52:24,STABLE BEAMS,6799,0.000514908,0.000495243,64.2,HFET
402472:11560,488:488,03/29/26 04:52:47,STABLE BEAMS,6799,0.000514136,0.000494610,64.1,HFET
